,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,year_released,age,decades,day,month,markup,profitmargin,netprofit,genres,randomgenre
4877,78,1946-11-21,The Best Years of Our Lives,2100000,23600000,23600000,1946,74,7,Thursday,11,10.238095238095235,0.9110169491525424,21500000,"['Drama', 'History', 'Romance']",History
4878,79,2001-07-13,Bully,2100000,881824,1381824,2001,19,1,Friday,7,-0.3419885714285714,-0.519730443240239,-718176,"['Documentary', 'Drama']",Drama
4882,83,2012-12-31,Infected,2100000,0,0,2012,8,0,Monday,12,-1.0,-inf,-2100000,['Horror'],Horror
4883,84,2010-12-31,Lies in Plain Sight,2100000,0,0,2010,10,1,Friday,12,-1.0,-inf,-2100000,"['Drama', 'Mystery', 'Thriller']",Thriller
4886,87,2011-09-30,Courageous,2000000,34522221,35185884,2011,9,0,Friday,9,16.592942,0.9431590236584648,33185884,['Drama'],Drama
4893,94,2015-03-13,It Follows,2000000,14674077,23250755,2015,5,0,Friday,3,10.6253775,0.9139812879194676,21250755,"['Horror', 'Thriller']",Thriller
4894,95,2018-07-13,Eighth Grade,2000000,13539710,14341016,2018,2,0,Friday,7,6.170508,0.8605398669104057,12341016,"['Comedy', 'Drama']",Drama
4896,97,2012-03-09,Silent House,2000000,12739737,16610760,2012,8,0,Friday,3,7.30538,0.879596117215588,14610760,"['Horror', 'Mystery']",Horror
4899,100,2016-04-08,Hardcore Henry,2000000,9252038,17187434,2016,4,0,Friday,4,7.593717,0.8836359167982841,15187434,"['Action', 'Adventure', 'Science Fiction']",Action
4907,8,2010-06-11,Winter's Bone,2000000,6531503,16131551,2010,10,1,Friday,6,7.065775500000001,0.8760193610645375,14131551,['Drama'],Drama
4908,9,2014-10-10,Meet the Mormons,2000000,6047363,6049171,2014,6,0,Friday,10,2.0245855,0.6693761839432213,4049171,"['Documentary', 'Family']",Documentary
4910,11,2017-10-06,The Florida Project,2000000,5904366,11295324,2017,3,0,Friday,10,4.647662,0.8229355793600963,9295324,['Drama'],Drama
4911,12,2017-08-25,All Saints,2000000,5802208,5941994,2017,3,0,Friday,8,1.970997,0.6634126523857143,3941994,"['Comedy', 'Drama']",Comedy
4916,17,2010-10-08,Inside Job,2000000,4311834,7799257,2010,10,1,Friday,10,2.8996285,0.7435653165423322,5799257,['Documentary'],Documentary
4919,20,2015-08-28,We Are Your Friends,2000000,3591417,10153415,2015,5,0,Friday,8,4.0767075,0.8030219389239975,8153415,"['Comedy', 'Drama', 'Music', 'Romance']",Music
4922,23,2015-09-18,Captive,2000000,2583301,2791973,2015,5,0,Friday,9,0.3959865,0.2836606944264862,791973,['Drama'],Drama
4924,25,2018-06-08,Hearts Beat Loud,2000000,2386254,2420962,2018,2,0,Friday,6,0.210481,0.1738821179349366,420962,"['Comedy', 'Drama', 'Music']",Comedy
4925,26,2017-01-20,The Resurrection of Gavin Stone,2000000,2303792,2303792,2017,3,0,Friday,1,0.151896,0.13186607124254274,303792,"['Comedy', 'Drama']",Comedy
4934,35,2015-08-07,The Diary of a Teenage Girl,2000000,1477002,2279959,2015,5,0,Friday,8,0.1399795,0.12279124317586412,279959,"['Drama', 'Romance']",Drama
4936,37,2014-04-25,Locke,2000000,1370646,2088390,2014,6,0,Friday,4,0.044195,0.04232447004630361,88390,"['Drama', 'Thriller']",Drama
4939,40,2011-04-08,Meek's Cutoff,2000000,977772,1869928,2011,9,0,Friday,4,-0.065036,-0.06955989749337943,-130072,"['Drama', 'Western']",Drama
4940,41,2014-11-28,The Babadook,2000000,950792,7482387,2014,6,0,Friday,11,2.7411935,0.7327056192094848,5482387,"['Drama', 'Horror']",Drama
4943,44,2010-09-24,The Virginity Hit,2000000,636706,636706,2010,10,1,Friday,9,-0.681647,-2.1411671949062843,-1363294,['Comedy'],Comedy
4947,48,2008-01-18,Teeth,2000000,347578,2350641,2008,12,1,Friday,1,0.1753205,0.14916824815018542,350641,['Animation'],Animation
4948,49,1996-07-26,Stonewall,2000000,304602,304602,1996,24,2,Friday,7,-0.847699,-5.565945069303551,-1695398,['Drama'],Drama
4950,51,2015-02-13,The Last Five Years,2000000,147299,205298,2015,5,0,Friday,2,-0.897351,-8.741936112382975,-1794702,"['Comedy', 'Drama', 'Music', 'Romance']",Romance
4956,57,2014-09-19,Pump,2000000,72277,72277,2014,6,0,Friday,9,-0.9638615,-26.67132006032348,-1927723,['Documentary'],Documentary
4959,60,2015-04-07,Lost River,2000000,45431,2009644,2015,5,0,Tuesday,4,0.004822,0.004798859897573899,9644,"['Drama', 'Fantasy', 'Thriller']",Fantasy
4961,62,2015-10-09,Knock Knock,2000000,36336,6328516,2015,5,0,Friday,10,2.164258,0.6839701440274466,4328516,"['Drama', 'Thriller']",Thriller
4966,67,2012-10-19,The First Time,2000000,17061,17061,2012,8,0,Friday,10,-0.9914695,-116.22642283570715,-1982939,"['Comedy', 'Drama', 'Romance']",Comedy
4968,69,2010-08-27,Circle,2000000,10024,10024,2010,10,1,Friday,8,-0.994988,-198.52114924181961,-1989976,"['Horror', 'Thriller']",Thriller
4973,74,2012-10-26,The Ghastly Love of Johnny X,2000000,2436,2436,2012,8,0,Friday,10,-0.998782,-820.0180623973728,-1997564,"['Comedy', 'Fantasy', 'Music']",Music
4975,76,2011-09-09,Grave Encounters,2000000,0,2151887,2011,9,0,Friday,9,0.0759435,0.07058316723880018,151887,"['Horror', 'Thriller']",Thriller
4976,77,2015-10-23,Bone Tomahawk,2000000,0,475846,2015,5,0,Friday,10,-0.762077,-3.203040479482858,-1524154,"['Horror', 'Western']",Horror
4978,79,2013-04-01,Stitches,2000000,0,63555,2013,7,0,Monday,4,-0.9682225,-30.46880654551176,-1936445,['Horror'],Horror
4981,82,2009-12-31,Nine Dead,2000000,0,0,2009,11,1,Thursday,12,-1.0,-inf,-2000000,"['Crime', 'Drama', 'Horror', 'Mystery']",Crime
4983,84,2007-07-07,Rockaway,2000000,0,0,2007,13,1,Saturday,7,-1.0,-inf,-2000000,"['Adventure', 'Drama']",Drama
4984,85,1927-08-12,Wings,2000000,0,0,1927,93,9,Friday,8,-1.0,-inf,-2000000,"['Adventure', 'Animation', 'Comedy']",Adventure
4986,87,2013-03-19,Straight A's,2000000,0,0,2013,7,0,Tuesday,3,-1.0,-inf,-2000000,"['Comedy', 'Drama']",Drama
4989,90,2013-02-08,Small Apartments,2000000,0,0,2013,7,0,Friday,2,-1.0,-inf,-2000000,"['Comedy', 'Crime']",Crime
4990,91,2013-07-09,Coffee Town,2000000,0,0,2013,7,0,Tuesday,7,-1.0,-inf,-2000000,['Comedy'],Comedy
4995,96,2015-03-20,The Walking Deceased,2000000,0,0,2015,5,0,Friday,3,-1.0,-inf,-2000000,"['Comedy', 'Science Fiction']",Comedy
4997,98,2015-08-21,The Curse of Downers Grove,2000000,0,0,2015,5,0,Friday,8,-1.0,-inf,-2000000,"['Drama', 'Horror', 'Mystery', 'Thriller']",Drama
4998,99,2015-12-31,Wind Walkers,2000000,0,0,2015,5,0,Thursday,12,-1.0,-inf,-2000000,"['Action', 'Horror', 'Thriller']",Horror
4999,100,2016-07-08,The Dog Lover,2000000,0,0,2016,4,0,Friday,7,-1.0,-inf,-2000000,['Drama'],Drama
5000,1,2015-12-01,Shark Lake,2000000,0,0,2015,5,0,Tuesday,12,-1.0,-inf,-2000000,['Thriller'],Thriller
5001,2,2010-09-24,Buried,1987650,1044143,21270290,2010,10,1,Friday,9,9.701225064774986,0.9065527550400112,19282640,"['Drama', 'Mystery', 'Thriller']",Mystery
5005,6,2010-10-08,Nowhere Boy,1900000,1445366,7785229,2010,10,1,Friday,10,3.0974889473684217,0.755948090929631,5885229,['Drama'],Drama
5007,8,2015-04-24,Brotherly Love,1900000,478595,478595,2015,5,0,Friday,4,-0.7481078947368421,-2.9699537186974374,-1421405,['Drama'],Drama
5008,9,2011-06-03,Submarine,1900000,467602,4581937,2011,9,0,Friday,6,1.4115457894736845,0.5853282138100109,2681937,"['Comedy', 'Drama', 'Romance']",Romance
5009,10,2010-04-09,The Square,1900000,406216,740932,2010,10,1,Friday,4,-0.6100357894736842,-1.5643378879573293,-1159068,"['Documentary', 'Drama', 'History']",Documentary
5012,13,2013-07-26,Stranded,1900000,0,285593,2013,7,0,Friday,7,-0.8496878947368421,-5.6528241238405705,-1614407,"['Horror', 'Science Fiction']",Horror
5014,15,2010-08-27,The Last Exorcism,1800000,41034350,70165900,2010,10,1,Friday,8,37.98105555555557,0.9743465130497864,68365900,"['Drama', 'Horror', 'Thriller']",Thriller
5015,16,1976-11-16,Carrie,1800000,25878153,25878153,1976,44,4,Tuesday,11,13.376751666666667,0.9304432584504776,24078153,"['Horror', 'Thriller']",Horror
5016,17,1984-11-09,A Nightmare on Elm Street,1800000,25504513,25504513,1984,36,3,Friday,11,13.169173888888887,0.9294242552288688,23704513,"['Horror', 'Mystery', 'Thriller']",Mystery
5017,18,2012-06-27,Beasts of the Southern Wild,1800000,12795746,23265132,2012,8,0,Wednesday,6,11.925073333333335,0.9226309999014836,21465132,"['Adventure', 'Drama', 'Fantasy']",Adventure
5024,25,2011-08-23,Higher Ground,1800000,841056,842693,2011,9,0,Tuesday,8,-0.5318372222222222,-1.1360091990796173,-957307,"['Drama', 'Thriller']",Drama
5028,29,2009-12-31,Deadline,1800000,0,0,2009,11,1,Thursday,12,-1.0,-inf,-1800000,"['Drama', 'Mystery', 'Thriller']",Mystery
5030,31,2012-02-03,Dysfunctional Friends,1800000,0,0,2012,8,0,Friday,2,-1.0,-inf,-1800000,"['Comedy', 'Romance']",Romance
5031,32,2013-12-31,Independence Daysaster,1800000,0,0,2013,7,0,Tuesday,12,-1.0,-inf,-1800000,"['Action', 'Science Fiction']",Science Fiction
5032,33,2014-03-11,Against the Wild,1800000,0,0,2014,6,0,Tuesday,3,-1.0,-inf,-1800000,"['Adventure', 'Family']",Family
5036,37,2010-10-08,I Spit on Your Grave,1750000,93051,1278471,2010,10,1,Friday,10,-0.2694451428571429,-0.3688226013730464,-471529,"['Crime', 'Horror', 'Thriller']",Thriller
5041,42,2014-02-28,The Lunchbox,1700000,4231500,12231500,2014,6,0,Friday,2,6.195,0.8610145934676859,10531500,"['Drama', 'Romance']",Romance
5042,43,2013-10-04,Grace Unplugged,1700000,2507159,2507159,2013,7,0,Friday,10,0.4747994117647058,0.32194168778286497,807159,"['Drama', 'Music']",Drama
5047,48,2019-02-01,Braid,1660000,0,80745,2019,1,0,Friday,2,-0.9513584337349398,-19.558548516936032,-1579255,"['Drama', 'Horror', 'Thriller']",Thriller
5053,54,2010-10-15,N-Secure,1600000,2595644,2595644,2010,10,1,Friday,10,0.6222774999999999,0.3835826484679717,995644,"['Crime', 'Drama', 'Thriller']",Thriller
5055,56,1989-12-31,Out of the Dark,1600000,419428,419428,1989,31,3,Sunday,12,-0.7378574999999999,-2.8147190936227435,-1180572,"['Horror', 'Thriller']",Thriller
5059,60,2014-09-26,Two Night Stand,1600000,15600,868081,2014,6,0,Friday,9,-0.457449375,-0.8431459737052187,-731919,"['Comedy', 'Romance']",Romance
5062,63,2011-04-01,Insidious,1500000,54009150,99870886,2011,9,0,Friday,4,65.58059066666667,0.984980607862035,98370886,"['Horror', 'Thriller']",Horror
5063,64,2016-10-21,Moonlight,1500000,27854931,65245512,2016,4,0,Friday,10,42.497008,0.9770099129576912,63745512,['Drama'],Drama
5064,65,2003-09-12,Cabin Fever,1500000,21158188,30351664,2003,17,1,Friday,9,19.234442666666666,0.950579315849042,28851664,['Horror'],Horror
5069,70,2018-03-23,Unsane,1500000,7690044,14244931,2018,2,0,Friday,3,8.496620666666667,0.894699384644264,12744931,"['Horror', 'Thriller']",Horror
5070,71,1995-07-21,Kids,1500000,7412216,20412216,1995,25,2,Friday,7,12.608144,0.9265145930260584,18912216,['Documentary'],Documentary
5073,74,1945-10-31,Spellbound,1500000,7000000,7000000,1945,75,7,Wednesday,10,3.6666666666666665,0.7857142857142857,5500000,"['Animation', 'Fantasy']",Animation
5076,77,2013-07-26,The To Do List,1500000,3491669,4128828,2013,7,0,Friday,7,1.752552,0.6367007780416137,2628828,"['Comedy', 'Romance']",Romance
5077,78,2013-02-01,The Gatekeepers,1500000,2408553,2592308,2013,7,0,Friday,2,0.7282053333333334,0.42136505384391054,1092308,['Documentary'],Documentary
5081,82,1985-01-18,Blood Simple,1500000,1690913,2730877,1985,35,3,Friday,1,0.8205846666666666,0.4507259023383331,1230877,"['Crime', 'Drama', 'Thriller']",Thriller
5083,84,2013-04-19,The Lords of Salem,1500000,1165881,1541131,2013,7,0,Friday,4,0.027420666666666663,0.02668884085778561,41131,"['Horror', 'Thriller']",Thriller
5084,85,2016-10-21,31,1500000,779820,922727,2016,4,0,Friday,10,-0.38484866666666667,-0.6256162440245057,-577273,"['Horror', 'Mystery', 'Thriller']",Horror
5086,87,2016-04-22,Unsullied,1500000,510957,510957,2016,4,0,Friday,4,-0.659362,-1.9356677763490864,-989043,"['Action', 'Horror', 'Thriller']",Horror
5093,94,2011-08-19,Amigo,1500000,184705,184705,2011,9,0,Friday,8,-0.8768633333333333,-7.121057903142849,-1315295,"['Drama', 'History', 'War']",History
5096,97,2010-08-06,The Disappearance of Alice Creed,1500000,166980,1605139,2010,10,1,Friday,8,0.07009266666666666,0.06550149239411665,105139,"['Crime', 'Drama', 'Thriller']",Crime
5099,100,2013-10-25,The Square,1500000,124244,176262,2013,7,0,Friday,10,-0.882492,-7.510058889607516,-1323738,"['Documentary', 'Drama', 'History']",History
5101,2,2015-03-06,Road Hard,1500000,113169,113169,2015,5,0,Friday,3,-0.924554,-12.25451316173157,-1386831,['Comedy'],Comedy
5106,7,2014-10-17,Housebound,1500000,0,236863,2014,6,0,Friday,10,-0.8420913333333333,-5.332774641881594,-1263137,"['Comedy', 'Horror', 'Thriller']",Thriller
5107,8,2018-07-20,Teefa in Trouble,1500000,0,98806,2018,2,0,Friday,7,-0.9341293333333334,-14.181264295690546,-1401194,"['Action', 'Comedy', 'Crime', 'Drama']",Crime
5109,10,2014-04-17,Closer to the Moon,1500000,0,5396,2014,6,0,Thursday,4,-0.9964026666666668,-276.9836916234248,-1494604,"['Comedy', 'Drama']",Drama
5111,12,2011-06-03,The Lion of Judah,1500000,0,0,2011,9,0,Friday,6,-1.0,-inf,-1500000,"['Adventure', 'Animation', 'Comedy', 'Family']",Family
5115,16,2015-11-20,#Horror,1500000,0,0,2015,5,0,Friday,11,-1.0,-inf,-1500000,"['Drama', 'Horror', 'Mystery', 'Thriller']",Thriller
5116,17,2015-09-08,Checkmate,1500000,0,0,2015,5,0,Tuesday,9,-1.0,-inf,-1500000,"['Action', 'Crime', 'Thriller']",Crime
5120,21,2015-11-20,Mustang,1400000,845464,5552584,2015,5,0,Friday,11,2.9661314285714284,0.7478651381050696,4152584,['Drama'],Drama
5124,25,2013-04-05,Eddie: The Sleepwalking Cannibal,1400000,1632,1632,2013,7,0,Friday,4,-0.9988342857142856,-856.843137254902,-1398368,"['Comedy', 'Horror']",Comedy
5125,26,2010-05-01,My Girlfriend's Boyfriend,1400000,0,0,2010,10,1,Saturday,5,-1.0,-inf,-1400000,['Comedy'],Comedy
5127,28,2014-12-31,House at the End of the Drive,1400000,0,0,2014,6,0,Wednesday,12,-1.0,-inf,-1400000,"['Horror', 'Thriller']",Horror
5137,38,2015-01-30,Above and Beyond,1300000,288751,288751,2015,5,0,Friday,1,-0.7778838461538462,-3.502148910306804,-1011249,"['Adventure', 'Documentary', 'History', 'War']",Documentary
5142,43,2006-04-07,Simon,1300000,4055,1738663,2006,14,1,Friday,4,0.3374330769230769,0.25229903667358194,438663,['Thriller'],Thriller
5145,46,2015-06-26,The Algerian,1300000,0,0,2015,5,0,Friday,6,-1.0,-inf,-1300000,"['Action', 'Thriller']",Action
5150,51,2014-10-17,Dear White People,1250000,4404154,5403771,2014,6,0,Friday,10,3.3230168,0.7686800569454183,4153771,"['Comedy', 'Drama']",Drama
5151,52,2013-04-19,Filly Brown,1250000,2850357,2940411,2013,7,0,Friday,4,1.3523288,0.5748893607050171,1690411,['Drama'],Drama
5152,53,1953-01-21,Niagara,1250000,2500000,2500000,1953,67,6,Wednesday,1,1.0,0.5,1250000,"['Animation', 'Drama']",Animation
5155,56,2015-01-13,Da Sweet Blood of Jesus,1250000,0,0,2015,5,0,Tuesday,1,-1.0,-inf,-1250000,"['Comedy', 'Drama', 'Romance', 'Thriller']",Comedy
5156,57,2004-10-29,Saw,1200000,55968727,103880027,2004,16,1,Friday,10,85.56668916666666,0.9884482124749544,102680027,"['Crime', 'Horror', 'Mystery']",Mystery
5165,66,2013-04-19,Home Run,1200000,2859955,2859955,2013,7,0,Friday,4,1.3832958333333334,0.5804129785258859,1659955,['Drama'],Drama
5168,69,1956-12-23,The Wrong Man,1200000,2000000,2000000,1956,64,6,Sunday,12,0.6666666666666666,0.4,800000,"['Mystery', 'TV Movie', 'Thriller']",TV Movie
5171,72,2012-04-13,Blue Like Jazz,1200000,595018,595018,2012,8,0,Friday,4,-0.5041516666666667,-1.01674571189443,-604982,"['Comedy', 'Drama']",Comedy
5175,76,2012-06-01,"Pink Ribbons, Inc.",1200000,26608,26608,2012,8,0,Friday,6,-0.9778266666666666,-44.099218280216476,-1173392,['Documentary'],Documentary
5176,77,2018-02-06,Blood Feast,1200000,8708,8708,2018,2,0,Tuesday,2,-0.9927433333333332,-136.80431786862655,-1191292,['Horror'],Horror
5182,83,2012-08-28,Below Zero,1200000,0,0,2012,8,0,Tuesday,8,-1.0,-inf,-1200000,"['Horror', 'Thriller']",Thriller
5184,85,2012-09-14,Airborne,1200000,0,0,2012,8,0,Friday,9,-1.0,-inf,-1200000,"['Horror', 'Thriller']",Horror
5186,87,2015-02-03,Bleeding Hearts,1200000,0,0,2015,5,0,Tuesday,2,-1.0,-inf,-1200000,['Horror'],Horror
5187,88,2013-12-31,The Wicked Within,1200000,0,0,2013,7,0,Tuesday,12,-1.0,-inf,-1200000,['Horror'],Horror
5192,93,1980-02-01,The Fog,1100000,21445318,21445820,1980,40,4,Friday,2,18.4962,0.9487079533447544,20345820,"['Drama', 'Science Fiction', 'War']",War
5199,100,2012-05-18,Beyond the Black Rainbow,1100000,56491,56491,2012,8,0,Friday,5,-0.9486445454545456,-18.472128303623585,-1043509,"['Fantasy', 'Horror', 'Science Fiction']",Fantasy
5201,2,2014-11-21,The Sleepwalker,1100000,2636,2636,2014,6,0,Friday,11,-0.9976036363636364,-416.298937784522,-1097364,['Drama'],Drama
5202,3,2017-03-07,Departure,1100000,0,27561,2017,3,0,Tuesday,3,-0.9749445454545456,-38.9114691048946,-1072439,"['Drama', 'Romance']",Drama
5206,7,2010-12-31,The Dead Undead,1100000,0,0,2010,10,1,Friday,12,-1.0,-inf,-1100000,"['Action', 'Horror', 'Science Fiction']",Action
5207,8,2013-12-31,The Vatican Exorcisms,1100000,0,0,2013,7,0,Tuesday,12,-1.0,-inf,-1100000,"['Documentary', 'Horror', 'Mystery']",Documentary
5211,12,2012-01-06,The Devil Inside,1000000,53262945,101759490,2012,8,0,Friday,1,100.75949,0.9901729067234908,100759490,"['Horror', 'Thriller']",Horror
5213,14,2015-04-17,Unfriended,1000000,32789645,64364198,2015,5,0,Friday,4,63.364198,0.984463412408246,63364198,"['Horror', 'Thriller']",Thriller
5216,17,2013-08-23,You're Next,1000000,18494006,26887177,2013,7,0,Friday,8,25.887177,0.9628075494872521,25887177,"['Horror', 'Mystery', 'Thriller']",Thriller
5217,18,2012-05-25,Chernobyl Diaries,1000000,18119640,42411721,2012,8,0,Friday,5,41.411721,0.9764216123179722,41411721,"['Horror', 'Thriller']",Horror
5224,25,2010-12-29,Blue Valentine,1000000,9737892,16566240,2010,10,1,Wednesday,12,15.56624,0.9396362723225063,15566240,"['Drama', 'Romance']",Drama
5228,29,2018-07-20,Unfriended: Dark Web,1000000,8866745,16434588,2018,2,0,Friday,7,15.434588,0.9391527186443616,15434588,['Horror'],Horror
5230,31,2015-09-25,The Green Inferno,1000000,7192291,12931420,2015,5,0,Friday,9,11.93142,0.9226689721623766,11931420,"['Action', 'Adventure', 'Horror', 'Thriller']",Adventure
5231,32,2017-02-03,I Am Not Your Negro,1000000,7123919,9617402,2017,3,0,Friday,2,8.617402,0.8960218154549431,8617402,['Documentary'],Documentary
5232,33,2012-10-19,The Sessions,1000000,6002451,11495204,2012,8,0,Friday,10,10.495204,0.9130071984803402,10495204,"['Comedy', 'Drama', 'Romance']",Comedy
5234,35,2012-03-23,October Baby,1000000,5355847,5391992,2012,8,0,Friday,3,4.391992,0.8145397841836558,4391992,['Drama'],Drama
5235,36,2014-09-12,The Skeleton Twins,1000000,5284309,5797192,2014,6,0,Friday,9,4.797192,0.8275026944079134,4797192,['Drama'],Drama
5240,41,2014-06-06,Obvious Child,1000000,3122616,3324070,2014,6,0,Friday,6,2.32407,0.6991639766912249,2324070,"['Comedy', 'Romance']",Comedy
5241,42,2011-10-21,Martha Marcy May Marlene,1000000,2981038,5438911,2011,9,0,Friday,10,4.438911,0.8161396647233242,4438911,"['Drama', 'Thriller']",Thriller
5251,52,2001-12-07,No Man's Land,1000000,1067481,2684207,2001,19,1,Friday,12,1.684207,0.6274504909643704,1684207,['Drama'],Drama
5255,56,2017-08-18,Patti Cake$,1000000,800148,1471090,2017,3,0,Friday,8,0.47109,0.3202319368631423,471090,['Drama'],Drama
5257,58,2014-05-09,Palo Alto,1000000,767732,1156309,2014,6,0,Friday,5,0.156309,0.13517926436618585,156309,['Drama'],Drama
5261,62,2011-07-29,The Future,1000000,568662,1239174,2011,9,0,Friday,7,0.239174,0.19301082818070747,239174,"['Comedy', 'Drama']",Drama
5263,64,2014-10-24,23 Blast,1000000,549185,549185,2014,6,0,Friday,10,-0.450815,-0.8208800313191366,-450815,['Drama'],Drama
5265,66,2013-07-19,The Act of Killing,1000000,486919,1227316,2013,7,0,Friday,7,0.227316,0.18521391393903444,227316,['Documentary'],Documentary
5269,70,2014-07-18,I Origins,1000000,336472,852399,2014,6,0,Friday,7,-0.147601,-0.17315951801914362,-147601,"['Drama', 'Science Fiction']",Science Fiction
5270,71,2014-11-28,Antarctica: A Year on Ice,1000000,288757,288757,2014,6,0,Friday,11,-0.7112430000000001,-2.463119508791129,-711243,"['Adventure', 'Documentary', 'Drama']",Adventure
5273,74,2016-04-08,The Invitation,1000000,231738,354836,2016,4,0,Friday,4,-0.6451640000000001,-1.818203339007316,-645164,['Thriller'],Thriller
5280,81,2012-06-01,Hardflip,1000000,96734,96734,2012,8,0,Friday,6,-0.903266,-9.337626894370127,-903266,"['Action', 'Drama']",Drama
5281,82,2016-03-11,Creative Control,1000000,63014,63014,2016,4,0,Friday,3,-0.936986,-14.869489319833686,-936986,"['Drama', 'Science Fiction']",Science Fiction
5283,84,2011-07-01,The Perfect Host,1000000,48764,51587,2011,9,0,Friday,7,-0.948413,-18.384728710721692,-948413,"['Comedy', 'Crime', 'Thriller']",Thriller
5287,88,2015-02-13,Hits,1000000,15156,15156,2015,5,0,Friday,2,-0.984844,-64.98046978094484,-984844,"['Comedy', 'Drama']",Comedy
5291,92,2014-10-17,Camp X-Ray,1000000,9837,101053,2014,6,0,Friday,10,-0.8989469999999999,-8.895797254905842,-898947,['Drama'],Drama
5293,94,2015-04-10,The Sisterhood of Night,1000000,6870,6870,2015,5,0,Friday,4,-0.99313,-144.56040756914118,-993130,"['Drama', 'Mystery', 'Thriller']",Mystery
5299,100,2013-12-31,Heli,1000000,0,552614,2013,7,0,Tuesday,12,-0.447386,-0.8095813714455298,-447386,"['Crime', 'Drama', 'Romance']",Drama
